Order Date,Ship Date,Postal Code,Sales,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,ShipYear,ShipMonth,ShipDay,ShippingDays,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,IsHolidaySeason_0,IsHolidaySeason_1,City_Encoded,State_Encoded,Sub-Category_Encoded,OrderYearPrefix,OrderSize,CustomerNum,CustomerTotalSpent,CustomerOrderCount,CustomerAvgSpent,ProductCategory_Encoded,ProductSalesCount,ProductAvgPrice,LogSales
2024-02-21,2024-02-26,11572,296.37,2024,2,21,2,1,0,2024,2,26,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,341,30,14,2024,3,11245,1523.2730000000001,5,108.8052142857143,1,5,324.0312,5.694977154694463
2024-02-21,2024-02-26,11572,39.98,2024,2,21,2,1,0,2024,2,26,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,341,30,13,2024,3,11245,1523.2730000000001,5,108.8052142857143,2,5,43.178399999999996,3.7130841428107537
2025-11-19,2025-11-21,77095,191.058,2025,11,19,2,4,0,2025,11,21,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,207,41,5,2025,3,18415,2218.9900000000002,6,158.49928571428572,0,14,297.6345714285714,5.257797409743131
2025-11-19,2025-11-21,77095,13.04,2025,11,19,2,4,0,2025,11,21,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,207,41,2,2025,3,18415,2218.9900000000002,6,158.49928571428572,1,2,13.04,2.641910398597665
2025-11-19,2025-11-21,77095,1525.188,2025,11,19,2,4,0,2025,11,21,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,207,41,3,2025,3,18415,2218.9900000000002,6,158.49928571428572,1,10,2745.3384,7.330528402159178
2024-08-21,2024-08-27,27834,9.216,2024,8,21,2,3,0,2024,8,27,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,179,31,10,2024,2,20665,2595.364,7,144.1868888888889,1,6,11.136000000000001,2.3239551187302383
2024-08-21,2024-08-27,27834,28.048,2024,8,21,2,3,0,2024,8,27,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,179,31,15,2024,2,20665,2595.364,7,144.1868888888889,1,8,56.096000000000004,3.3689496341120346
2025-04-30,2025-05-05,94110,64.96,2025,4,30,2,2,0,2025,5,5,5,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,436,3,9,2025,2,13510,2501.6879999999996,8,192.43753846153842,0,5,88.34559999999999,4.189048497691398
2025-04-30,2025-05-05,94110,30.56,2025,4,30,2,2,0,2025,5,5,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,436,3,7,2025,2,13510,2501.6879999999996,8,192.43753846153842,1,8,18.336,3.4518904959776733
2024-05-02,2024-05-08,27405,187.056,2024,5,2,3,2,0,2024,5,8,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,178,31,5,2024,1,12865,444.024,7,63.432,0,7,128.78657142857142,5.236739790815217
2025-10-02,2025-10-05,37918,11.808,2025,10,2,3,4,0,2025,10,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,228,40,9,2025,7,13240,7198.7609999999995,11,248.23313793103446,0,11,15.967636363636364,2.5500699756944134
2025-10-02,2025-10-05,37918,9.656,2025,10,2,3,4,0,2025,10,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,228,40,9,2025,7,13240,7198.7609999999995,11,248.23313793103446,0,12,147.87183333333334,2.366123113798033
2025-10-02,2025-10-05,37918,20.736,2025,10,2,3,4,0,2025,10,5,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,228,40,12,2025,7,13240,7198.7609999999995,11,248.23313793103446,1,8,22.032,3.0789698721240466
2025-10-02,2025-10-05,37918,27.36,2025,10,2,3,4,0,2025,10,5,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,228,40,3,2025,7,13240,7198.7609999999995,11,248.23313793103446,1,13,84.65230769230769,3.344979701663927
2025-10-02,2025-10-05,37918,2314.116,2025,10,2,3,4,0,2025,10,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,228,40,16,2025,7,13240,7198.7609999999995,11,248.23313793103446,0,4,2396.763,7.747215073256331
2025-10-02,2025-10-05,37918,34.236,2025,10,2,3,4,0,2025,10,5,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,228,40,3,2025,7,13240,7198.7609999999995,11,248.23313793103446,1,7,100.67014285714286,3.5620682872475493
2025-10-02,2025-10-05,37918,19.76,2025,10,2,3,4,0,2025,10,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,228,40,9,2025,7,13240,7198.7609999999995,11,248.23313793103446,0,5,36.062,3.033028058297688
2025-09-18,2025-09-23,68801,15.96,2025,9,18,3,3,0,2025,9,23,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,171,25,12,2025,1,21010,2819.026,7,187.93506666666664,1,7,31.919999999999998,2.830857630363757
2023-12-04,2023-12-09,90712,16.9,2023,12,4,0,4,0,2023,12,9,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,240,3,2,2023,2,21580,1707.286,4,189.69844444444445,1,2,10.139999999999999,2.884800712846709
2023-12-04,2023-12-09,90712,25.08,2023,12,4,0,4,0,2023,12,9,5,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,240,3,9,2023,2,21580,1707.286,4,189.69844444444445,0,16,26.66,3.261168737058452
2023-01-17,2023-01-22,1841,6.68,2023,1,17,1,1,0,2023,1,22,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,247,19,2,2023,1,20260,3729.7929999999997,8,207.21072222222222,1,8,8.183,2.038619547159581
2022-01-06,2022-01-08,90049,19.44,2022,1,6,3,1,0,2022,1,8,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,265,3,12,2022,1,17230,368.88000000000005,3,61.48000000000001,1,9,21.888,3.017493765335504
2023-03-05,2023-03-09,77036,31.92,2023,3,5,6,1,1,2023,3,9,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,207,41,13,2023,1,18190,1734.574,7,157.68854545454545,2,5,85.386,3.494080375808869
2024-12-25,2024-12-28,10035,33.568,2024,12,25,2,4,0,2024,12,28,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,327,30,3,2024,1,11620,1538.11,6,192.26375,1,14,55.746857142857145,3.542928398629632
2024-09-04,2024-09-08,10011,63.94,2024,9,4,2,3,0,2024,9,8,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,327,30,9,2024,3,12295,2830.6279999999997,5,217.74061538461535,0,4,143.865,4.1734637666747
2024-09-04,2024-09-08,10011,60.6,2024,9,4,2,3,0,2024,9,8,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,327,30,3,2024,3,12295,2830.6279999999997,5,217.74061538461535,1,5,53.934000000000005,4.120661870539474
2024-09-04,2024-09-08,10011,22.72,2024,9,4,2,3,0,2024,9,8,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,327,30,15,2024,3,12295,2830.6279999999997,5,217.74061538461535,1,4,22.72,3.1663185741295248
2022-08-26,2022-09-01,19711,10.68,2022,8,26,4,3,0,2022,9,1,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,328,6,9,2022,3,16315,1569.464,9,71.33927272727273,0,8,11.748,2.4578779774000807
2022-08-26,2022-09-01,19711,17.34,2022,8,26,4,3,0,2022,9,1,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,328,6,12,2022,3,16315,1569.464,9,71.33927272727273,1,8,21.8195,2.9090844668283187
2022-08-26,2022-09-01,19711,3.38,2022,8,26,4,3,0,2022,9,1,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,328,6,12,2022,3,16315,1569.464,9,71.33927272727273,1,5,13.655199999999999,1.4770487243883548
2023-05-21,2023-05-25,98105,26.976,2023,5,21,6,2,1,2023,5,25,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,450,45,3,2023,1,18010,1256.944,4,209.49066666666667,1,9,23.135666666666665,3.3313469997610747
2025-10-16,2025-10-21,85254,307.776,2025,10,16,3,4,0,2025,10,21,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,449,1,12,2025,1,10780,4867.344,7,324.4896,1,5,171.4752,5.732616094922996
2023-11-09,2023-11-14,11572,244.55,2023,11,9,3,4,0,2023,11,14,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,341,30,14,2023,4,13465,3254.487,5,250.34515384615386,1,9,142.38244444444445,5.503500592485254
2023-11-09,2023-11-14,11572,12.24,2023,11,9,3,4,0,2023,11,14,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,341,30,7,2023,4,13465,3254.487,5,250.34515384615386,1,11,6.194181818181818,2.5832425505088623
2023-11-09,2023-11-14,11572,13.98,2023,11,9,3,4,0,2023,11,14,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,341,30,0,2023,4,13465,3254.487,5,250.34515384615386,2,5,17.6148,2.7067159780890733
2023-11-09,2023-11-14,11572,899.95,2023,11,9,3,4,0,2023,11,14,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,341,30,0,2023,4,13465,3254.487,5,250.34515384615386,2,5,748.7584,6.803449762172823
2022-11-21,2022-11-27,75220,1.632,2022,11,21,0,4,0,2022,11,27,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,109,41,7,2022,2,15325,383.812,3,95.953,1,11,6.194181818181818,0.9677440134630707
2022-11-21,2022-11-27,75220,267.96,2022,11,21,0,4,0,2022,11,27,6,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,109,41,13,2022,2,15325,383.812,3,95.953,2,5,217.04760000000002,5.594562669660306
2023-10-11,2023-10-13,14609,31.95,2023,10,11,2,4,0,2023,10,13,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,408,30,0,2023,1,20395,2180.718,10,145.38119999999998,2,8,77.42699999999999,3.4949912609485163
2025-03-21,2025-03-23,90045,725.84,2025,3,21,4,1,0,2025,3,23,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,265,3,14,2025,3,20725,5226.21,11,201.0080769230769,1,11,676.3509090909091,6.588706370780856
2025-03-21,2025-03-23,90045,10.896,2025,3,21,4,1,0,2025,3,23,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,265,3,3,2025,3,20725,5226.21,11,201.0080769230769,1,7,16.603428571428573,2.476202209157854
2025-03-21,2025-03-23,90045,8.544,2025,3,21,4,1,0,2025,3,23,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,265,3,3,2025,3,20725,5226.21,11,201.0080769230769,1,8,12.4155,2.2559126847956152
2023-01-04,2023-01-10,55125,32.34,2023,1,4,2,1,0,2023,1,10,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,521,21,3,2023,2,12250,2754.216,12,98.36485714285713,1,12,21.560000000000002,3.506757877322648
2023-01-04,2023-01-10,55125,39.9,2023,1,4,2,1,0,2023,1,10,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,521,21,12,2023,2,12250,2754.216,12,98.36485714285713,1,7,31.919999999999998,3.7111300630487563
2025-12-09,2025-12-16,60068,143.856,2025,12,9,1,4,0,2025,12,16,7,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,359,11,12,2025,1,16900,2295.332,9,153.02213333333333,1,8,67.932,4.975740145518341
2024-09-06,2024-09-12,75217,41.92,2024,9,6,4,3,0,2024,9,12,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,109,41,12,2024,2,21895,5454.35,5,681.79375,1,5,45.588,3.759337917762498
2024-09-06,2024-09-12,75217,329.584,2024,9,6,4,3,0,2024,9,12,6,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,109,41,13,2024,2,21895,5454.35,5,681.79375,2,4,484.0765,5.800860787361554
2024-09-03,2024-09-06,71203,87.28,2024,9,3,1,3,0,2024,9,6,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,306,16,3,2024,1,12745,2004.0819999999999,7,200.4082,1,8,22.092750000000002,4.480513581388536
2022-05-13,2022-05-19,90004,279.456,2022,5,13,4,2,0,2022,5,19,6,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,265,3,5,2022,2,10030,1744.7,7,158.60909090909092,0,6,264.901,5.636416849913406
2022-05-13,2022-05-19,90004,8.0,2022,5,13,4,2,0,2022,5,19,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,265,3,12,2022,2,10030,1744.7,7,158.60909090909092,1,3,17.599999999999998,2.1972245773362196
2024-09-29,2024-10-03,94109,27.24,2024,9,29,6,3,1,2024,10,3,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,436,3,3,2024,1,10540,6608.448,6,734.272,1,11,13.00090909090909,3.3407394126250414
2022-08-05,2022-08-11,94122,16.36,2022,8,5,4,3,0,2022,8,11,6,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,436,3,0,2022,3,20590,418.49,6,46.49888888888889,2,12,64.89466666666667,2.854168709232204
2022-08-05,2022-08-11,94122,15.78,2022,8,5,4,3,0,2022,8,11,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,436,3,14,2022,3,20590,418.49,6,46.49888888888889,1,6,15.254,2.82018770103906
2022-08-05,2022-08-11,94122,45.98,2022,8,5,4,3,0,2022,8,11,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,436,3,2,2022,3,20590,418.49,6,46.49888888888889,1,7,76.19542857142856,3.8497219792307664
2025-04-14,2025-04-18,28314,198.272,2025,4,14,0,2,0,2025,4,18,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,150,31,4,2025,1,13585,1204.854,7,120.4854,0,3,107.39733333333334,5.294670725627839
2025-06-09,2025-06-10,75217,720.76,2025,6,9,0,2,0,2025,6,10,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,109,41,14,2025,1,18625,1821.742,5,202.41577777777778,1,10,659.4954,6.581692673660086
2024-12-29,2025-01-02,67212,70.56,2024,12,29,6,4,1,2025,1,2,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,518,14,9,2024,2,11920,2033.968,5,225.99644444444445,0,5,51.74400000000001,4.270536258640519
2024-12-29,2025-01-02,67212,81.96,2024,12,29,6,4,1,2025,1,2,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,518,14,1,2024,2,11920,2033.968,5,225.99644444444445,1,7,153.3822857142857,4.418358563921272
2022-01-18,2022-01-21,97477,64.864,2022,1,18,1,1,0,2022,1,21,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,462,35,1,2022,1,13195,1080.751,6,120.08344444444444,1,6,57.43166666666667,4.187592009996125
2024-11-20,2024-11-24,77041,151.192,2024,11,20,2,4,0,2024,11,24,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,207,41,13,2024,1,13990,825.9499999999999,6,103.24374999999999,2,7,577.7694285714286,5.025142881628262
2025-06-10,2025-06-15,98103,88.776,2025,6,10,1,2,0,2025,6,15,5,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,450,45,13,2025,3,11320,5718.521,12,300.9747894736842,2,10,73.97999999999999,4.497317679008616
2025-06-10,2025-06-15,98103,11.56,2025,6,10,1,2,0,2025,6,15,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,10,2025,3,11320,5718.521,12,300.9747894736842,1,5,16.8776,2.5305171610400525
2025-06-10,2025-06-15,98103,15.58,2025,6,10,1,2,0,2025,6,15,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,14,2025,3,11320,5718.521,12,300.9747894736842,1,9,51.36977777777778,2.8081971497071487
2025-09-10,2025-09-13,44312,85.056,2025,9,10,2,3,0,2025,9,13,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,33,12,2025,1,16630,3918.9660000000003,9,230.5274117647059,1,7,156.9485714285714,4.454998247129704
2025-04-08,2025-04-12,48237,273.96,2025,4,8,1,2,0,2025,4,12,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,339,20,9,2025,2,18610,2518.6659999999997,6,279.8517777777777,0,4,547.92,5.616625632541578
2025-04-08,2025-04-12,48237,306.9,2025,4,8,1,2,0,2025,4,12,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,339,20,9,2025,2,18610,2518.6659999999997,6,279.8517777777777,0,4,204.6,5.729775054930455
2023-10-24,2023-10-30,77041,15.552,2023,10,24,1,4,0,2023,10,30,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,207,41,12,2023,3,10495,1419.247,7,101.37478571428572,1,7,14.070857142857145,2.8065069404432417
2023-10-24,2023-10-30,77041,347.361,2023,10,24,1,4,0,2023,10,30,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,207,41,16,2023,3,10495,1419.247,7,101.37478571428572,0,8,267.60975,5.853239298414057
2023-10-24,2023-10-30,77041,10.368,2023,10,24,1,4,0,2023,10,30,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,207,41,12,2023,3,10495,1419.247,7,101.37478571428572,1,10,22.243199999999998,2.4308023907947995
2025-05-27,2025-05-31,98103,98.16,2025,5,27,1,2,0,2025,5,31,4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,450,45,0,2025,2,19855,2055.356,7,146.81114285714287,2,12,64.89466666666667,4.5967347071669895
2025-05-27,2025-05-31,98103,31.44,2025,5,27,1,2,0,2025,5,31,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,450,45,2,2025,2,19855,2055.356,7,146.81114285714287,1,3,52.4,3.479392229247212
2022-12-05,2022-12-07,19134,348.488,2022,12,5,0,4,0,2022,12,7,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,372,36,7,2022,2,18655,1972.599,9,116.03523529411764,1,7,208.026,5.856469226320465
2022-12-05,2022-12-07,19134,172.736,2022,12,5,0,4,0,2022,12,7,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,372,36,14,2022,2,18655,1972.599,9,116.03523529411764,1,7,169.65142857142857,5.15753690565895
2024-08-14,2024-08-18,90045,15.54,2024,8,14,2,3,0,2024,8,18,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,265,3,12,2024,2,15580,303.948,5,43.421142857142854,1,3,18.302666666666667,2.805781689595545
2024-08-14,2024-08-18,90045,105.552,2024,8,14,2,3,0,2024,8,18,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,265,3,11,2024,2,15580,303.948,5,43.421142857142854,2,3,68.169,4.66863312889873
2024-09-05,2024-09-07,77070,25.92,2024,9,5,3,3,0,2024,9,7,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,207,41,12,2024,3,13525,1376.792,3,137.67919999999998,1,8,21.384,3.2928695047765273
2024-09-05,2024-09-07,77070,15.808,2024,9,5,3,3,0,2024,9,7,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,207,41,8,2024,3,13525,1376.792,3,137.67919999999998,1,4,12.597,2.8218549635426995
2024-09-05,2024-09-07,77070,10.368,2024,9,5,3,3,0,2024,9,7,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,207,41,12,2024,3,13525,1376.792,3,137.67919999999998,1,5,27.7344,2.4308023907947995
2025-06-26,2025-07-03,19143,358.2,2025,6,26,3,2,0,2025,7,3,7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,372,36,13,2025,2,12220,3670.258,11,174.77419047619046,2,5,573.12,5.883879336428045
2025-06-26,2025-07-03,19143,545.916,2025,6,26,3,2,0,2025,7,3,7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,372,36,13,2025,2,12220,3670.258,11,174.77419047619046,2,5,244.36239999999998,6.304295225730233
2025-03-12,2025-03-17,72756,40.41,2025,3,12,2,1,0,2025,3,17,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,413,2,3,2025,1,14725,1398.382,11,63.56281818181819,1,7,20.269142857142857,3.723522397557476
2025-02-18,2025-02-21,90045,167.976,2025,2,18,1,1,0,2025,2,21,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,265,3,13,2025,3,12805,2370.3136,9,124.75334736842105,2,5,139.98,5.1297566930041185
2025-02-18,2025-02-21,90045,109.53,2025,2,18,1,1,0,2025,2,21,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,265,3,0,2025,3,12805,2370.3136,9,124.75334736842105,2,5,75.9408,4.705286977322864
2025-02-18,2025-02-21,90045,9.82,2025,2,18,1,1,0,2025,2,21,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,265,3,10,2025,3,12805,2370.3136,9,124.75334736842105,1,4,13.993500000000001,2.3813962734183356
2025-11-10,2025-11-12,98105,26.352,2025,11,10,0,4,0,2025,11,12,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,450,45,3,2025,1,18535,8241.739,7,549.4492666666666,1,8,30.195,3.3087896523370004
2022-11-19,2022-11-25,19805,22.5,2022,11,19,5,4,1,2022,11,25,6,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,519,6,10,2022,4,14560,1284.38,2,256.87600000000003,1,6,14.875,3.157000421150113
2022-11-19,2022-11-25,19805,9.96,2022,11,19,5,4,1,2022,11,25,6,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,519,6,10,2022,4,14560,1284.38,2,256.87600000000003,1,11,16.026545454545456,2.3942522815198695
2022-11-19,2022-11-25,19805,213.08,2022,11,19,5,4,1,2022,11,25,6,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,519,6,3,2022,4,14560,1284.38,2,256.87600000000003,1,8,63.5435,5.366349776939864
2022-11-19,2022-11-25,19805,1025.88,2022,11,19,5,4,1,2022,11,25,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,519,6,4,2022,4,14560,1284.38,2,256.87600000000003,0,5,430.8696,6.934280357921492
2022-11-18,2022-11-21,84604,21.98,2022,11,18,4,4,0,2022,11,21,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,389,42,12,2022,1,15805,1507.018,6,167.44644444444444,1,5,14.5696,3.1346242724206097
2024-09-24,2024-09-24,94110,63.2,2024,9,24,1,3,0,2024,9,24,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,436,3,9,2024,1,13750,3236.314,10,161.8157,0,6,68.256,4.162003210695915
2024-11-20,2024-11-27,90004,39.0,2024,11,20,2,4,0,2024,11,27,7,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,265,3,1,2024,1,17605,2258.192,8,125.45511111111111,1,4,16.25,3.6888794541139363
2024-09-27,2024-10-02,43130,2.907,2024,9,27,4,3,0,2024,10,2,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,241,33,3,2024,1,11650,7294.185,11,251.5236206896552,1,8,8.721,1.3627698160729336
2024-04-09,2024-04-14,90004,556.665,2024,4,9,1,2,0,2024,4,14,5,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,265,3,4,2024,1,14995,2533.1639999999998,7,133.32442105263158,0,4,315.98924999999997,6.323758423671093
2025-09-21,2025-09-23,98103,71.98,2025,9,21,6,3,1,2025,9,23,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,450,45,0,2025,2,18265,162.232,2,54.077333333333335,2,9,99.97222222222223,4.290185431008302
2025-09-21,2025-09-23,98103,79.98,2025,9,21,6,3,1,2025,9,23,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,450,45,0,2025,2,18265,162.232,2,54.077333333333335,2,3,79.98,4.394202210604015
2025-08-24,2025-08-29,10024,24.672,2025,8,24,6,3,1,2025,8,29,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,327,30,3,2025,2,10195,1587.452,4,198.4315,1,10,21.5109,3.245400903807556
2025-08-24,2025-08-29,10024,3.744,2025,8,24,6,3,1,2025,8,29,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,327,30,3,2025,2,10195,1587.452,4,198.4315,1,7,11.098285714285712,1.5568806616954243
2024-02-22,2024-02-26,90045,445.96,2024,2,22,3,1,0,2024,2,26,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,265,3,13,2024,3,21580,1707.286,4,189.69844444444445,2,3,356.76800000000003,6.1024691051508935
2024-02-22,2024-02-26,90045,36.24,2024,2,22,3,1,0,2024,2,26,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,265,3,0,2024,3,21580,1707.286,4,189.69844444444445,2,5,101.47200000000001,3.617383452408866
2024-02-22,2024-02-26,90045,10.65,2024,2,22,3,1,0,2024,2,26,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,265,3,8,2024,3,21580,1707.286,4,189.69844444444445,1,5,13.206,2.4553061800117097
2025-12-08,2025-12-14,94109,87.92,2025,12,8,0,4,0,2025,12,14,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,436,3,12,2025,4,13345,4074.4719999999998,8,313.42092307692303,1,6,49.52,4.487737089095996
2025-12-08,2025-12-14,94109,22.424,2025,12,8,0,4,0,2025,12,14,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,436,3,3,2025,4,13345,4074.4719999999998,8,313.42092307692303,1,8,76.38175,3.153761137778901
2025-12-08,2025-12-14,94109,90.48,2025,12,8,0,4,0,2025,12,14,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,436,3,3,2025,4,13345,4074.4719999999998,8,313.42092307692303,1,10,81.055,4.516120369154581
2025-12-08,2025-12-14,94109,42.76,2025,12,8,0,4,0,2025,12,14,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,436,3,14,2025,4,13345,4074.4719999999998,8,313.42092307692303,1,8,155.005,3.7787201581137255
2025-09-18,2025-09-22,88101,10.08,2025,9,18,3,3,0,2025,9,22,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,89,29,3,2025,2,21505,2243.274,6,160.23385714285715,1,12,4.29,2.4051416813191375
2025-09-18,2025-09-22,88101,101.34,2025,9,18,3,3,0,2025,9,22,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,89,29,0,2025,2,21505,2243.274,6,160.23385714285715,2,2,101.34,4.628300603376946
2024-09-11,2024-09-14,67212,224.75,2024,9,11,2,3,0,2024,9,14,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,518,14,13,2024,1,21625,2797.668,9,186.5112,2,7,106.59571428571428,5.419428192297095
2025-09-23,2025-09-28,60653,73.176,2025,9,23,1,3,0,2025,9,28,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,80,11,1,2025,3,16870,2580.7039999999997,8,86.02346666666666,1,3,56.91466666666667,4.306440647717286
2025-09-23,2025-09-28,60653,20.736,2025,9,23,1,3,0,2025,9,28,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,80,11,12,2025,3,16870,2580.7039999999997,8,86.02346666666666,1,8,18.954,3.0789698721240466
